""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Sep 01, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,50861,41950,243333,250628,67810145,72620407,67885477,72683026,1168549,482792,1053403,517491,142376087,142431975
DII,402,213,82844,57886,550,294,25,155,2302,169,20840,740,86561,79859
FII,15434,28151,209739,222296,9174204,9324665,9267486,9394183,274025,178471,285819,170590,19176538,19368525
Pro,23577,19960,283620,288726,108734461,111958939,108566372,111826941,2039537,1308640,2124351,1281251,224348774,224107601
TOTAL,90274,90274,819536,819536,185719360,193904305,185719360,193904305,3484413,1970072,3484413,1970072,385987960,385987960
