""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Feb 11, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,35597,41033,384663,391846,10511023,11335520,10519880,11330273,2211703,881984,2144252,845026,25360490,25272310
DII,5,2346,94161,51248,0,0,37,0,4721,0,20248,468,98887,74347
FII,14701,13302,315522,323978,2070761,2376140,2079464,2411127,315380,164602,326408,172173,5257106,5326452
Pro,30434,24056,554900,582174,13219588,14017848,13201991,13988108,3829497,2016567,3870393,2045486,33668834,33712208
TOTAL,80737,80737,1349246,1349246,25801372,27729508,25801372,27729508,6361301,3063153,6361301,3063153,64385317,64385317
