""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Apr 16,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,182451,144738,409994,389529,112261447,107522406,112514416,107571033,1320989,502709,1284019,520525,222199996,222424260
DII,0,397,61291,59687,0,58,0,4592,32,31,5872,31,61412,70579
FII,45327,76711,280022,327484,23353378,23367297,23257831,23197278,382297,234006,380913,226314,47662327,47466531
Pro,108513,114445,558197,532804,205211459,190638838,205054037,190755696,2243098,1143015,2275612,1132891,399903120,399865485
TOTAL,336291,336291,1309504,1309504,340826284,321528599,340826284,321528599,3946416,1879761,3946416,1879761,669826855,669826855
