""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Apr 24,2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,107466,112713,1012551,1036427,38052624,38940180,38219668,39277212,1157439,544805,1279348,573848,79815065,80499216
DII,19692,23217,919258,924052,0,1000,24,0,14074,0,3043,80,954024,950416
FII,47474,41873,850655,800404,10301425,11695054,10352414,11680398,437145,250397,422012,267052,23582150,23564153
Pro,62231,59060,1291070,1312651,85429096,90921279,85211039,90599903,2375351,1333190,2279606,1287412,181412217,180749671
TOTAL,236863,236863,4073534,4073534,133783145,141557513,133783145,141557513,3984009,2128392,3984009,2128392,285763456,285763456
