""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Jan 24,2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,230320,245407,616452,619575,30269408,29964573,30166622,30094982,2120968,1137934,2080146,1188141,64339655,64394873
DII,538,75,217888,226483,0,0,0,0,1300,0,5189,0,219726,231747
FII,84909,66032,541201,536634,7529020,7829181,7750729,7827898,1135460,785224,1132001,790195,17904995,18103489
Pro,166942,171195,857446,850295,48864602,45009892,48745679,44880766,3966946,2638853,4007338,2583675,101504681,101238948
TOTAL,482709,482709,2232987,2232987,86663030,82803646,86663030,82803646,7224674,4562011,7224674,4562011,183969057,183969057
