""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Sep 21,2023"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,238658,201895,364016,371176,65830243,71987941,65508465,71895641,1247981,517315,1206682,547622,140186154,139731481
DII,40,3086,55200,47607,0,719,0,7740,392,0,3273,0,56351,61706
FII,64091,75439,242045,250593,10774430,11520536,10964132,11668079,285167,150531,286556,150079,23036800,23394878
Pro,143765,166134,437745,429630,124197013,114909399,124329089,114847135,2154670,1215991,2191699,1186136,243058583,243149823
TOTAL,446554,446554,1099006,1099006,200801686,198418595,200801686,198418595,3688210,1883837,3688210,1883837,406337888,406337888
