""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Jun 21,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,350127,340794,760361,718983,39033962,39934799,38885873,40152334,2332616,759299,2331993,810121,83171164,83240098
DII,262,479,174732,174017,0,3991,0,5036,1483,0,2765,0,180468,182297
FII,112428,110902,683996,712563,9092011,10448800,9165705,10456246,596607,301485,593211,289782,21235327,21328409
Pro,192097,202739,910721,924247,54711893,53934996,54786288,53708970,3843991,1769219,3846728,1730100,115362917,115199072
TOTAL,654914,654914,2529810,2529810,102837866,104322586,102837866,104322586,6774697,2830003,6774697,2830003,219949876,219949876
