""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Apr 02, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,124169,125870,350073,378336,9859209,9084425,9959602,8998631,807124,448815,819233,456329,20673815,20738001
DII,9858,7201,77769,71839,681,1109,881,0,4072,2164,62613,428,95653,142962
FII,35554,38753,381779,359317,3027957,2449146,3023124,2481074,114702,61217,106359,57220,6070355,6065847
Pro,53532,51289,474845,474974,13520569,10524283,13424809,10579258,1737823,1071323,1675516,1069542,27382375,27275388
TOTAL,223113,223113,1284466,1284466,26408416,22058963,26408416,22058963,2663721,1583519,2663721,1583519,54222198,54222198
