""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Jun 28,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,287033,302636,606543,600366,36307879,34333177,36040291,34462556,1348593,455422,1271482,468744,73338647,73146075
DII,1795,135,45919,113391,0,7144,0,0,35,0,24425,0,54893,137951
FII,80083,52307,435875,365675,8890732,9219345,8854836,9193006,342431,162155,349009,158665,19130621,18973498
Pro,135556,149389,715007,723912,47768393,43681300,48071877,43585404,1977647,974187,2023790,964355,95252090,95518727
TOTAL,504467,504467,1803344,1803344,92967004,87240966,92967004,87240966,3668706,1591764,3668706,1591764,187776251,187776251
