""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Dec 20,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,302382,289658,831226,844818,28992323,27207838,28889839,27258972,2150711,987545,2073777,1082868,60472025,60439932
DII,19613,22282,464930,477141,0,12080,0,8000,4280,0,0,0,500903,507423
FII,90089,113123,1976340,1976028,7620678,7604603,7725483,7668125,1111558,818687,1095920,809755,19221955,19388434
Pro,239199,226220,1202552,1177061,53072805,45439207,53070484,45328631,4340834,2742534,4437686,2656143,107037131,106896225
TOTAL,651283,651283,4475048,4475048,89685806,80263728,89685806,80263728,7607383,4548766,7607383,4548766,187232014,187232014
