""Participant wise Trading Volume (no. of contracts) in Equity Derivatives as on Sep 06,2023"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,143193,148997,292047,272799,100276344,97840215,100163463,97918681,883740,251431,834960,266016,199686970,199604916
DII,175,93,34902,35609,0,5200,0,0,0,0,27754,0,40277,63456
FII,50879,53803,149592,179853,17722544,17914229,17901710,17941617,143890,64548,144332,65180,36045682,36286495
Pro,133599,124953,344220,332500,183801837,173771079,183735552,173670425,1351969,647772,1372553,632555,360050476,359868538
TOTAL,327846,327846,820761,820761,301800725,289530723,301800725,289530723,2379599,963751,2379599,963751,595823405,595823405
