Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2023-08-21,262.000000,262.049988,248.899994,248.899994,247.931839,74715306,0.000000,0.000000
2023-08-22,236.449997,236.449997,236.449997,236.449997,235.530273,7281398,0.000000,0.000000
2023-08-23,224.649994,224.649994,224.649994,224.649994,223.776154,4289046,0.000000,0.000000
2023-08-24,213.449997,213.449997,213.449997,213.449997,212.619720,27673356,0.000000,0.000000
2023-08-25,202.800003,224.100006,202.800003,214.500000,213.665665,281040185,0.000000,0.000000
2023-08-28,213.350006,222.250000,207.550003,211.149994,210.328674,87522126,0.000000,0.000000
2023-08-29,212.000000,221.699997,207.250000,220.250000,219.393280,92693424,0.000000,0.000000
2023-08-30,224.899994,231.250000,224.699997,231.250000,230.350494,21403170,0.000000,0.000000
2023-08-31,241.699997,242.800003,231.149994,233.500000,232.591736,124122179,0.000000,0.000000
2023-09-01,235.000000,245.149994,234.199997,245.149994,244.196426,39481020,0.000000,0.000000
2023-09-04,255.300003,266.950012,249.000000,253.449997,252.464142,99246736,0.000000,0.000000
2023-09-05,257.000000,260.000000,253.000000,255.050003,254.057922,47127078,0.000000,0.000000
2023-09-06,247.000000,259.799988,246.050003,252.850006,251.866486,225413157,0.000000,0.000000
2023-09-07,252.000000,257.299988,251.250000,251.800003,250.820572,43856832,0.000000,0.000000
2023-09-08,254.000000,255.000000,249.500000,253.199997,252.215118,36090005,0.000000,0.000000
2023-09-11,256.950012,257.700012,250.000000,250.149994,249.176987,24982858,0.000000,0.000000
2023-09-12,251.750000,252.000000,240.899994,244.250000,243.299927,39500716,0.000000,0.000000
2023-09-13,244.800003,247.800003,236.600006,240.199997,239.265671,27810990,0.000000,0.000000
2023-09-14,242.000000,244.550003,241.250000,242.550003,241.606537,14055236,0.000000,0.000000
2023-09-15,243.800003,244.649994,237.649994,239.399994,238.468796,27416106,0.000000,0.000000
2023-09-18,240.000000,240.850006,232.100006,233.199997,232.292908,24694419,0.000000,0.000000
2023-09-20,230.399994,232.000000,229.000000,229.649994,228.756714,18317607,0.000000,0.000000
2023-09-21,230.000000,235.600006,226.800003,227.649994,226.764496,33101551,0.000000,0.000000
2023-09-22,227.949997,232.250000,226.350006,227.800003,226.913925,38327554,0.000000,0.000000
2023-09-25,230.000000,230.850006,227.500000,229.750000,228.856323,13392150,0.000000,0.000000
2023-09-26,231.100006,231.699997,230.000000,230.399994,229.503799,8058261,0.000000,0.000000
2023-09-27,231.199997,231.199997,227.000000,227.350006,226.465683,10984321,0.000000,0.000000
2023-09-28,228.000000,228.850006,224.750000,225.050003,224.174622,9143582,0.000000,0.000000
2023-09-29,225.899994,232.899994,225.000000,231.199997,230.300690,12411231,0.000000,0.000000
2023-10-03,231.500000,233.899994,230.550003,231.399994,230.499908,13185432,0.000000,0.000000
2023-10-04,230.000000,230.000000,223.500000,224.649994,223.776154,23296548,0.000000,0.000000
2023-10-05,225.899994,227.899994,224.199997,225.399994,224.523254,13894930,0.000000,0.000000
2023-10-06,226.500000,227.649994,223.699997,225.100006,224.224426,7531900,0.000000,0.000000
2023-10-09,223.000000,223.000000,218.850006,219.649994,218.795609,9696908,0.000000,0.000000
2023-10-10,221.000000,223.899994,219.750000,220.149994,219.293655,10451289,0.000000,0.000000
2023-10-11,222.000000,227.699997,220.600006,225.100006,224.224426,11765082,0.000000,0.000000
2023-10-12,227.000000,227.399994,224.750000,225.149994,224.274216,7780605,0.000000,0.000000
2023-10-13,224.000000,225.899994,222.000000,224.550003,223.676575,10137218,0.000000,0.000000
2023-10-16,224.899994,225.949997,224.000000,224.800003,223.925583,10850724,0.000000,0.000000
2023-10-17,231.500000,233.000000,220.500000,220.949997,220.090561,34190044,0.000000,0.000000
2023-10-18,221.600006,222.899994,215.550003,216.000000,215.159821,27712062,0.000000,0.000000
2023-10-19,216.000000,216.000000,209.050003,214.199997,213.366806,42127110,0.000000,0.000000
2023-10-20,215.500000,217.000000,213.000000,214.199997,213.366806,11101464,0.000000,0.000000
2023-10-23,214.000000,214.199997,204.250000,206.600006,205.796387,17817781,0.000000,0.000000
2023-10-25,206.600006,211.800003,206.500000,210.149994,209.332565,22079260,0.000000,0.000000
2023-10-26,208.000000,217.000000,206.449997,215.850006,215.010406,23734035,0.000000,0.000000
2023-10-27,219.600006,225.600006,216.449997,222.899994,222.032974,20929447,0.000000,0.000000
2023-10-30,224.500000,226.199997,218.149994,219.000000,218.148148,13508666,0.000000,0.000000
2023-10-31,222.000000,223.199997,215.550003,219.000000,218.148148,17538202,0.000000,0.000000
2023-11-01,216.000000,222.050003,215.300003,217.649994,216.803391,15862624,0.000000,0.000000
2023-11-02,218.500000,219.600006,216.699997,217.350006,216.504562,13261567,0.000000,0.000000
2023-11-03,219.000000,220.649994,217.649994,219.050003,218.197952,8569115,0.000000,0.000000
2023-11-06,220.399994,220.699997,216.750000,217.149994,216.305344,11494092,0.000000,0.000000
2023-11-07,217.899994,218.800003,216.500000,217.199997,216.355148,7558170,0.000000,0.000000
2023-11-08,217.800003,217.899994,213.800003,214.149994,213.317001,17101608,0.000000,0.000000
2023-11-09,214.850006,217.699997,214.850006,215.149994,214.313110,17250096,0.000000,0.000000
2023-11-10,214.850006,222.949997,214.350006,221.949997,221.086670,18467219,0.000000,0.000000
2023-11-13,223.000000,225.899994,222.250000,224.750000,223.875778,12086991,0.000000,0.000000
2023-11-15,226.949997,227.350006,223.199997,224.149994,223.278107,15782001,0.000000,0.000000
2023-11-16,225.500000,229.300003,223.850006,226.949997,226.067215,17856032,0.000000,0.000000
2023-11-17,226.000000,226.000000,220.399994,220.800003,219.941147,19607105,0.000000,0.000000
2023-11-20,221.750000,221.750000,215.050003,215.500000,214.661758,20403368,0.000000,0.000000
2023-11-21,217.399994,223.149994,216.550003,220.199997,219.343475,25625463,0.000000,0.000000
2023-11-22,219.699997,223.399994,218.500000,221.899994,221.036850,15012272,0.000000,0.000000
2023-11-23,222.500000,223.250000,219.600006,221.250000,220.389389,11267951,0.000000,0.000000
2023-11-24,221.899994,227.850006,220.500000,226.500000,225.618973,31420610,0.000000,0.000000
2023-11-28,228.050003,232.300003,225.300003,226.350006,225.469559,25668670,0.000000,0.000000
2023-11-29,229.350006,229.350006,224.199997,226.050003,225.170731,14007708,0.000000,0.000000
2023-11-30,226.050003,231.800003,222.649994,229.399994,228.507690,45432216,0.000000,0.000000
2023-12-01,231.449997,231.600006,224.850006,225.500000,224.622864,17634910,0.000000,0.000000
2023-12-04,229.750000,232.000000,227.899994,230.100006,229.204987,21079668,0.000000,0.000000
2023-12-05,231.000000,246.000000,229.399994,242.500000,241.556732,60847483,0.000000,0.000000
2023-12-06,244.899994,251.600006,243.000000,247.050003,246.089035,45262704,0.000000,0.000000
2023-12-07,249.000000,250.699997,245.100006,249.149994,248.180862,23000400,0.000000,0.000000
2023-12-08,249.000000,250.500000,240.000000,244.250000,243.299927,19056798,0.000000,0.000000
2023-12-11,244.850006,247.000000,243.050003,245.600006,244.644684,8875953,0.000000,0.000000
2023-12-12,246.050003,247.300003,238.300003,240.550003,239.614334,12749596,0.000000,0.000000
2023-12-13,242.000000,242.399994,235.350006,239.750000,238.817429,13774944,0.000000,0.000000
2023-12-14,242.899994,243.750000,238.050003,238.600006,237.671906,14352896,0.000000,0.000000
2023-12-15,240.000000,242.600006,236.399994,237.649994,236.725601,26225287,0.000000,0.000000
