Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2002-07-01,126.500000,130.000000,125.062500,129.250000,79.832199,114874,0.000000,0.000000
2002-07-02,131.187500,131.187500,126.512497,127.262497,78.604584,70272,0.000000,0.000000
2002-07-03,130.000000,133.300003,127.500000,132.074997,81.577065,158600,0.000000,0.000000
2002-07-04,127.250000,138.125000,127.250000,136.937500,84.580437,389836,0.000000,0.000000
2002-07-05,138.750000,138.750000,133.399994,134.187500,82.881874,162464,0.000000,0.000000
2002-07-08,134.975006,135.225006,133.274994,134.199997,82.889587,100766,0.000000,0.000000
2002-07-09,136.250000,136.500000,133.024994,136.100006,84.063148,110472,0.000000,0.000000
2002-07-10,130.000000,137.000000,130.000000,133.212494,82.279655,182680,0.000000,0.000000
2002-07-11,132.500000,133.437500,131.500000,132.875000,82.071198,68804,0.000000,0.000000
2002-07-12,132.750000,133.699997,132.287506,132.812500,82.032608,39310,0.000000,0.000000
2002-07-15,132.012497,132.449997,130.262497,131.337494,81.121559,34122,0.000000,0.000000
2002-07-16,131.512497,131.512497,126.250000,128.000000,79.060112,80172,0.000000,0.000000
2002-07-17,126.750000,127.250000,124.750000,126.237503,77.971504,81806,0.000000,0.000000
2002-07-18,122.337502,127.487503,122.337502,124.612503,76.967812,76988,0.000000,0.000000
2002-07-19,122.262497,126.500000,122.250000,125.662498,77.616348,157674,0.000000,0.000000
2002-07-22,125.750000,125.750000,121.250000,124.087502,76.643532,80436,0.000000,0.000000
2002-07-23,118.500000,124.237503,118.500000,122.012497,75.361893,80816,0.000000,0.000000
2002-07-24,120.412498,122.000000,117.324997,117.650002,72.667358,208460,0.000000,0.000000
2002-07-25,119.000000,121.250000,114.150002,118.437500,73.153770,401650,0.000000,0.000000
2002-07-26,123.599998,123.750000,110.050003,112.474998,69.470993,243754,0.000000,0.000000
2002-07-29,115.050003,116.250000,104.250000,108.224998,66.845947,259782,0.000000,0.000000
2002-07-30,108.750000,110.449997,105.000000,107.675003,66.506241,143848,0.000000,0.000000
2002-07-31,102.500000,108.250000,102.500000,105.250000,65.008415,225840,0.000000,0.000000
2002-08-01,108.750000,108.750000,104.062500,106.425003,65.734169,211186,0.000000,0.000000
2002-08-02,100.750000,105.599998,100.750000,104.275002,64.406212,96810,0.000000,0.000000
2002-08-05,106.000000,107.724998,104.062500,107.162498,66.189682,72298,0.000000,0.000000
2002-08-06,113.750000,113.750000,106.025002,109.525002,67.648895,98388,0.000000,0.000000
2002-08-07,109.974998,116.737503,108.500000,112.812500,69.679443,336812,0.000000,0.000000
2002-08-08,113.500000,114.750000,110.000000,110.500000,68.251137,94164,0.000000,0.000000
2002-08-09,110.250000,113.474998,109.537498,112.250000,69.332024,101558,0.000000,0.000000
2002-08-12,112.525002,114.937500,112.525002,113.349998,70.011436,101390,0.000000,0.000000
2002-08-13,113.625000,113.625000,111.312500,111.837502,69.077240,51326,0.000000,0.000000
2002-08-14,104.000000,112.250000,104.000000,108.699997,67.139336,210438,0.000000,0.000000
2002-08-15,108.699997,108.699997,108.699997,108.699997,67.139336,0,0.000000,0.000000
2002-08-16,103.125000,110.250000,103.125000,106.912498,66.035271,286236,0.000000,0.000000
2002-08-19,107.500000,107.849998,106.262497,107.412498,66.344101,136762,0.000000,0.000000
2002-08-20,108.025002,110.712502,106.250000,109.412498,67.579414,107902,0.000000,0.000000
2002-08-21,111.250000,111.250000,108.512497,108.737503,67.162506,67328,0.000000,0.000000
2002-08-22,107.525002,109.687500,106.824997,107.037498,66.112480,246328,0.000000,0.000000
2002-08-23,106.750000,107.224998,104.625000,104.962502,64.830841,341918,0.000000,0.000000
2002-08-26,104.875000,106.250000,103.625000,104.437500,64.506569,273836,0.000000,0.000000
2002-08-27,105.000000,105.000000,104.062500,104.300003,64.421654,316540,0.000000,0.000000
2002-08-28,110.000000,110.000000,103.250000,104.474998,64.529724,140876,0.000000,0.000000
2002-08-29,100.687500,104.987503,100.687500,104.525002,64.560623,154212,0.000000,0.000000
2002-08-30,104.500000,105.000000,102.250000,104.612503,64.614655,109896,0.000000,0.000000
2002-09-02,105.000000,105.974998,102.137497,103.949997,64.205475,256338,0.000000,0.000000
2002-09-03,104.750000,104.750000,103.150002,104.025002,64.251793,219580,0.000000,0.000000
2002-09-04,103.750000,105.000000,103.375000,104.562500,64.583778,132516,0.000000,0.000000
2002-09-05,105.000000,106.250000,104.574997,104.925003,64.807678,165740,0.000000,0.000000
2002-09-06,105.000000,105.000000,104.025002,104.787498,64.722755,87022,0.000000,0.000000
2002-09-09,105.000000,105.087502,104.237503,104.974998,64.838562,104510,0.000000,0.000000
2002-09-10,104.974998,104.974998,104.974998,104.974998,64.838562,0,0.000000,0.000000
2002-09-11,105.000000,105.750000,104.750000,104.937500,64.815392,67520,0.000000,0.000000
2002-09-12,105.000000,105.250000,104.312500,105.025002,64.869453,70258,0.000000,0.000000
2002-09-13,104.512497,106.250000,104.512497,105.099998,64.915771,160798,0.000000,0.000000
2002-09-16,105.000000,105.937500,104.312500,104.987503,64.846283,26272,0.000000,0.000000
2002-09-17,105.500000,105.500000,101.812500,103.387497,63.858032,108362,0.000000,0.000000
2002-09-18,102.500000,104.000000,98.925003,100.337502,61.974174,126200,0.000000,0.000000
2002-09-19,100.250000,100.500000,93.887497,95.974998,59.279652,376582,0.000000,0.000000
2002-09-20,93.750000,95.625000,93.750000,94.275002,58.229630,331130,0.000000,0.000000
2002-09-23,93.750000,95.375000,91.562500,92.925003,57.395802,212802,0.000000,0.000000
2002-09-24,93.000000,95.962502,92.724998,95.212502,58.808689,221682,0.000000,0.000000
2002-09-25,95.699997,96.849998,94.750000,96.125000,59.372299,90520,0.000000,0.000000
2002-09-26,95.000000,97.750000,95.000000,95.574997,59.032574,61582,0.000000,0.000000
2002-09-27,95.000000,100.500000,95.000000,99.737503,61.603577,247886,0.000000,0.000000
2002-09-30,98.762497,101.250000,97.012497,97.412498,60.167519,172392,0.000000,0.000000
2002-10-01,96.262497,97.500000,92.037498,94.812500,58.561642,275562,0.000000,0.000000
2002-10-02,94.812500,94.812500,94.812500,94.812500,58.561642,0,0.000000,0.000000
2002-10-03,96.250000,96.250000,91.550003,91.987503,56.816746,146834,0.000000,0.000000
2002-10-04,91.762497,93.699997,90.199997,91.525002,56.531067,152790,0.000000,0.000000
2002-10-07,91.250000,93.125000,90.775002,91.937500,56.785866,198760,0.000000,0.000000
2002-10-08,91.750000,96.987503,91.750000,96.187500,59.410896,207708,0.000000,0.000000
2002-10-09,97.375000,99.000000,96.537498,98.050003,60.561298,159802,0.000000,0.000000
2002-10-10,98.250000,102.250000,98.250000,101.437500,62.653606,363882,0.000000,0.000000
2002-10-11,95.025002,101.449997,95.025002,99.987503,61.758003,279456,0.000000,0.000000
2002-10-14,100.250000,101.500000,99.050003,99.737503,61.603577,93216,0.000000,0.000000
2002-10-15,99.737503,99.737503,99.737503,99.737503,61.603577,0,0.000000,0.000000
2002-10-16,99.875000,100.500000,98.750000,99.437500,61.418297,103742,0.000000,0.000000
2002-10-17,98.750000,101.175003,97.812500,98.812500,61.032246,152578,0.000000,0.000000
2002-10-18,98.500000,104.750000,98.500000,100.550003,62.105438,111388,0.000000,0.000000
2002-10-21,101.250000,102.487503,100.750000,101.099998,62.445133,159856,0.000000,0.000000
2002-10-22,102.500000,102.500000,95.324997,96.675003,59.712017,309236,0.000000,0.000000
2002-10-23,95.537498,101.275002,95.537498,100.412498,62.020508,761030,0.000000,0.000000
2002-10-24,100.224998,103.474998,98.750000,102.237503,63.147736,574866,0.000000,0.000000
2002-10-25,102.474998,104.474998,100.425003,102.712502,63.441113,195340,0.000000,0.000000
2002-10-28,103.000000,103.750000,101.262497,101.775002,62.862053,167172,0.000000,0.000000
2002-10-29,102.000000,106.699997,101.500000,105.150002,64.946655,545938,0.000000,0.000000
2002-10-30,105.474998,108.875000,100.250000,105.437500,65.124222,544736,0.000000,0.000000
2002-10-31,105.000000,106.250000,103.250000,105.937500,65.433067,198194,0.000000,0.000000
2002-11-01,106.250000,111.500000,105.875000,110.512497,68.258842,897702,0.000000,0.000000
2002-11-04,110.250000,112.750000,109.687500,112.074997,69.223915,111062,0.000000,0.000000
2002-11-05,112.000000,112.000000,108.375000,109.012497,67.332359,244632,0.000000,0.000000
2002-11-06,109.012497,109.012497,109.012497,109.012497,67.332359,0,0.000000,0.000000
2002-11-07,108.275002,108.449997,106.500000,107.300003,66.274628,283824,0.000000,0.000000
2002-11-08,106.637497,109.375000,106.637497,108.250000,66.861374,255454,0.000000,0.000000
2002-11-11,110.000000,110.000000,107.525002,109.000000,67.324631,100102,0.000000,0.000000
2002-11-12,108.012497,109.750000,108.012497,108.962502,67.301483,82852,0.000000,0.000000
2002-11-13,108.525002,112.224998,108.525002,110.775002,68.420982,612194,0.000000,0.000000
2002-11-14,111.500000,111.500000,108.849998,109.837502,67.841911,267210,0.000000,0.000000
2002-11-15,110.875000,115.000000,109.750000,113.199997,69.918785,753062,0.000000,0.000000
2002-11-18,113.512497,114.000000,112.087502,112.925003,69.748940,208750,0.000000,0.000000
2002-11-19,112.925003,112.925003,112.925003,112.925003,69.748940,0,0.000000,0.000000
2002-11-20,112.750000,114.000000,112.025002,113.212502,69.926514,196802,0.000000,0.000000
2002-11-21,100.462502,120.125000,100.462502,119.412498,73.755989,518966,0.000000,0.000000
2002-11-22,117.900002,121.250000,117.250000,118.487503,73.184662,263252,0.000000,0.000000
2002-11-25,116.250000,121.000000,116.250000,119.362503,73.725105,125078,0.000000,0.000000
2002-11-26,120.000000,123.750000,117.137497,118.250000,73.037964,463306,0.000000,0.000000
2002-11-27,118.250000,118.824997,115.762497,116.537498,71.980225,242714,0.000000,0.000000
2002-11-28,117.925003,119.224998,116.750000,117.812500,72.767738,195588,0.000000,0.000000
2002-11-29,140.375000,140.375000,118.537498,119.637497,73.894966,244258,0.000000,0.000000
2002-12-02,121.250000,125.000000,119.000000,119.500000,73.810028,347638,0.000000,0.000000
2002-12-03,121.199997,121.199997,118.150002,119.862503,74.033936,347404,0.000000,0.000000
2002-12-04,121.250000,121.750000,119.250000,120.074997,74.165192,681942,0.000000,0.000000
2002-12-05,120.500000,120.500000,117.125000,118.150002,72.976189,292742,0.000000,0.000000
2002-12-06,119.250000,119.949997,116.062500,117.387497,72.505226,349774,0.000000,0.000000
2002-12-09,119.500000,120.250000,117.550003,118.587502,73.246414,233688,0.000000,0.000000
2002-12-10,116.525002,131.250000,116.525002,119.437500,73.771431,109072,0.000000,0.000000
2002-12-11,120.724998,120.724998,115.875000,116.250000,71.802658,485590,0.000000,0.000000
2002-12-12,116.250000,119.112503,115.025002,117.462502,72.551552,542688,0.000000,0.000000
2002-12-13,116.375000,119.250000,116.375000,118.987503,73.493492,146798,0.000000,0.000000
2002-12-16,141.250000,141.250000,115.500000,120.087502,74.172897,646704,0.000000,0.000000
2002-12-17,115.000000,121.449997,115.000000,120.187500,74.234680,286780,0.000000,0.000000
2002-12-18,120.187500,121.349998,117.500000,120.912498,74.682472,199080,0.000000,0.000000
2002-12-19,121.750000,123.987503,120.362503,123.412498,76.226616,444982,0.000000,0.000000
2002-12-20,123.000000,123.925003,121.512497,122.362503,75.578079,143502,0.000000,0.000000
2002-12-23,122.625000,122.987503,121.250000,122.724998,75.801979,110370,0.000000,0.000000
2002-12-24,123.000000,123.375000,121.762497,122.074997,75.400513,200602,0.000000,0.000000
2002-12-25,122.074997,122.074997,122.074997,122.074997,75.400513,0,0.000000,0.000000
2002-12-26,121.724998,123.724998,121.724998,122.962502,75.948669,164548,0.000000,0.000000
2002-12-27,122.987503,127.349998,122.500000,126.849998,78.349823,533050,0.000000,0.000000
2002-12-30,127.250000,127.500000,125.025002,125.412498,77.461929,150036,0.000000,0.000000
2002-12-31,123.775002,127.375000,123.775002,125.824997,77.716705,216294,0.000000,0.000000
2003-01-01,125.500000,127.987503,125.250000,127.187500,78.558258,225530,0.000000,0.000000
2003-01-02,127.500000,127.875000,125.287498,125.612503,77.585457,151960,0.000000,0.000000
2003-01-03,125.750000,127.750000,123.750000,126.750000,78.288048,316950,0.000000,0.000000
2003-01-06,127.500000,127.500000,124.775002,125.437500,77.477379,282782,0.000000,0.000000
2003-01-07,127.425003,127.425003,123.262497,123.787498,76.458237,178276,0.000000,0.000000
2003-01-08,123.500000,125.312500,123.500000,124.599998,76.960083,262324,0.000000,0.000000
2003-01-09,125.037498,125.474998,123.037498,123.712502,76.411926,311790,0.000000,0.000000
2003-01-10,124.250000,125.449997,122.275002,123.775002,76.450523,302642,0.000000,0.000000
2003-01-13,123.750000,125.000000,103.862503,123.787498,76.458237,123104,0.000000,0.000000
2003-01-14,124.949997,128.875000,123.812500,127.612503,78.820770,630004,0.000000,0.000000
2003-01-15,128.750000,129.449997,123.974998,125.912498,77.770752,1156926,0.000000,0.000000
2003-01-16,128.750000,134.600006,128.750000,132.362503,81.754646,1359858,0.000000,0.000000
2003-01-17,131.250000,133.462494,130.087494,131.087494,80.967148,459282,0.000000,0.000000
2003-01-20,129.024994,133.500000,129.024994,132.362503,81.754646,520314,0.000000,0.000000
2003-01-21,131.262497,132.500000,129.074997,130.050003,80.326317,135194,0.000000,0.000000
2003-01-22,130.500000,130.500000,128.500000,128.862503,79.592834,109842,0.000000,0.000000
2003-01-23,128.250000,129.500000,127.824997,128.412506,79.314896,52228,0.000000,0.000000
2003-01-24,128.750000,129.500000,127.250000,128.062500,79.098709,390138,0.000000,0.000000
2003-01-27,128.625000,129.000000,127.150002,128.212494,79.191376,291964,0.000000,0.000000
2003-01-28,128.449997,128.500000,126.625000,127.612503,78.820770,344428,0.000000,0.000000
2003-01-29,127.500000,129.750000,127.500000,128.887497,79.608292,233010,0.000000,0.000000
2003-01-30,128.762497,129.987503,128.387497,128.875000,79.600563,254688,0.000000,0.000000
2003-01-31,128.750000,129.375000,127.812500,128.350006,79.276306,47936,0.000000,0.000000
2003-02-03,128.750000,131.250000,128.262497,128.937500,79.639168,205550,0.000000,0.000000
2003-02-04,131.087494,133.750000,129.250000,132.737503,81.986275,510218,0.000000,0.000000
2003-02-05,131.262497,134.675003,130.312500,133.824997,82.657959,443524,0.000000,0.000000
2003-02-06,130.250000,138.600006,130.250000,137.512497,84.935593,639190,0.000000,0.000000
2003-02-07,135.500000,138.337494,131.250000,135.949997,83.970482,239666,0.000000,0.000000
2003-02-10,133.750000,135.750000,133.250000,133.662506,82.557587,162674,0.000000,0.000000
2003-02-11,132.750000,135.000000,131.000000,131.949997,81.499863,284192,0.000000,0.000000
2003-02-12,135.500000,135.500000,129.750000,129.962494,80.272270,225998,0.000000,0.000000
2003-02-13,129.962494,129.962494,129.962494,129.962494,80.272270,0,0.000000,0.000000
2003-02-14,132.500000,132.500000,129.250000,131.175003,81.021202,285770,0.000000,0.000000
2003-02-17,132.725006,133.237503,130.175003,130.649994,80.696915,174432,0.000000,0.000000
2003-02-18,130.750000,131.975006,129.512497,129.774994,80.156456,275134,0.000000,0.000000
2003-02-19,132.500000,133.225006,129.824997,130.412506,80.550209,368086,0.000000,0.000000
2003-02-20,131.737503,131.750000,130.024994,131.050003,80.943962,342550,0.000000,0.000000
2003-02-21,131.000000,131.462494,130.000000,131.000000,80.913086,271460,0.000000,0.000000
2003-02-24,131.000000,131.687500,129.887497,130.125000,80.372643,210066,0.000000,0.000000
2003-02-25,130.000000,130.000000,128.262497,128.862503,79.592834,234052,0.000000,0.000000
2003-02-26,128.750000,128.875000,124.762497,126.137497,77.909721,391454,0.000000,0.000000
2003-02-27,127.000000,129.225006,126.500000,127.662498,78.851669,306682,0.000000,0.000000
2003-02-28,127.500000,136.000000,126.500000,128.937500,79.639168,281094,0.000000,0.000000
2003-03-03,130.750000,130.750000,127.762497,128.162506,79.160500,178518,0.000000,0.000000
2003-03-04,127.837502,127.837502,125.037498,125.599998,77.577736,191742,0.000000,0.000000
2003-03-05,125.000000,128.750000,123.750000,126.937500,78.403870,220826,0.000000,0.000000
2003-03-06,128.750000,128.949997,126.187500,126.474998,78.118187,110630,0.000000,0.000000
2003-03-07,125.000000,125.974998,124.050003,124.750000,77.052742,232664,0.000000,0.000000
2003-03-10,124.925003,126.750000,120.425003,120.925003,74.690201,250300,0.000000,0.000000
2003-03-11,120.250000,122.237503,116.587502,119.349998,73.717392,358724,0.000000,0.000000
2003-03-12,119.500000,121.000000,117.250000,117.912498,72.829514,408774,0.000000,0.000000
2003-03-13,118.250000,119.000000,117.199997,117.962502,72.860382,251902,0.000000,0.000000
2003-03-14,117.962502,117.962502,117.962502,117.962502,72.860382,0,0.000000,0.000000
2003-03-17,117.750000,121.500000,117.062500,120.662498,74.528046,399898,0.000000,0.000000
2003-03-18,120.662498,120.662498,120.662498,120.662498,74.528046,0,0.000000,0.000000
2003-03-19,121.500000,122.500000,120.400002,121.025002,74.751961,387052,0.000000,0.000000
2003-03-20,121.250000,125.000000,120.625000,124.775002,77.068184,161820,0.000000,0.000000
2003-03-21,123.287498,125.712502,122.762497,125.099998,77.268913,103568,0.000000,0.000000
2003-03-24,125.250000,128.350006,124.025002,125.337502,77.415604,86378,0.000000,0.000000
2003-03-25,122.250000,124.875000,122.000000,123.012497,75.979553,159864,0.000000,0.000000
