Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
1996-01-01,0.794921,0.796679,0.791015,0.796679,0.468390,204800,0.000000,0.000000
1996-01-02,0.794921,0.798828,0.793457,0.793457,0.466496,204800,0.000000,0.000000
1996-01-03,0.798828,0.798828,0.798828,0.798828,0.469653,102400,0.000000,0.000000
1996-01-04,0.791015,0.794921,0.791015,0.793554,0.466553,307200,0.000000,0.000000
1996-01-05,0.784179,0.784179,0.784179,0.784179,0.461041,51200,0.000000,0.000000
1996-01-08,0.784179,0.791015,0.785156,0.789062,0.463912,358400,0.000000,0.000000
1996-01-09,0.789062,0.781250,0.771484,0.780273,0.458744,870400,0.000000,0.000000
1996-01-10,0.780273,0.775390,0.771484,0.773437,0.454726,358400,0.000000,0.000000
1996-01-11,0.779296,0.791015,0.773437,0.791015,0.465060,819200,0.000000,0.000000
1996-01-12,0.787109,0.787109,0.781250,0.786621,0.462477,358400,0.000000,0.000000
1996-01-15,0.776367,0.785156,0.776367,0.777832,0.457309,307200,0.000000,0.000000
1996-01-16,0.777832,0.781250,0.712890,0.781250,0.459319,358400,0.000000,0.000000
1996-01-17,0.781250,0.783203,0.771484,0.773828,0.454955,768000,0.000000,0.000000
1996-01-18,0.773828,0.776367,0.769531,0.776367,0.456448,204800,0.000000,0.000000
1996-01-19,0.771484,0.771484,0.768066,0.768554,0.451854,512000,0.000000,0.000000
1996-01-22,0.771484,0.776367,0.771484,0.776367,0.456448,204800,0.000000,0.000000
1996-01-23,0.767578,0.781250,0.767578,0.773925,0.455012,665600,0.000000,0.000000
1996-01-24,0.773925,0.770507,0.752929,0.770507,0.453003,409600,0.000000,0.000000
1996-01-25,0.770996,0.770996,0.767578,0.767578,0.451281,102400,0.000000,0.000000
1996-01-26,0.767578,0.767578,0.767578,0.767578,0.451281,0,0.000000,0.000000
1996-01-29,0.765625,0.765625,0.763183,0.763183,0.448697,102400,0.000000,0.000000
1996-01-30,0.763183,0.775390,0.771484,0.772460,0.454151,1433600,0.000000,0.000000
1996-01-31,0.772460,0.781250,0.767578,0.781250,0.459319,460800,0.000000,0.000000
1996-02-01,0.781250,0.810546,0.781250,0.810546,0.476543,819200,0.000000,0.000000
1996-02-02,0.810546,0.839843,0.810546,0.839746,0.493710,2355200,0.000000,0.000000
1996-02-05,0.839746,0.841796,0.820410,0.839843,0.493767,819200,0.000000,0.000000
1996-02-06,0.839843,0.883789,0.839843,0.859375,0.505251,1382400,0.000000,0.000000
1996-02-07,0.859375,0.843750,0.833984,0.836523,0.491815,972800,0.000000,0.000000
1996-02-08,0.849609,0.888671,0.849609,0.888671,0.522475,768000,0.000000,0.000000
1996-02-09,0.888671,0.927734,0.830078,0.922558,0.542398,1382400,0.000000,0.000000
1996-02-12,0.922558,0.935546,0.908203,0.912109,0.536255,819200,0.000000,0.000000
1996-02-13,0.937500,0.957031,0.937500,0.957031,0.562666,2048000,0.000000,0.000000
1996-02-14,0.957031,1.000976,0.951171,0.993164,0.583909,972800,0.000000,0.000000
1996-02-15,0.993164,1.005859,0.957031,1.002539,0.589421,2201600,0.000000,0.000000
1996-02-16,1.002539,1.015625,0.965332,1.005371,0.591086,2764800,0.000000,0.000000
1996-02-19,1.005371,0.986328,0.982421,0.984570,0.578857,1024000,0.000000,0.000000
1996-02-20,0.984570,0.981445,0.968750,0.968945,0.569670,614400,0.000000,0.000000
1996-02-21,0.968945,0.968945,0.968945,0.968945,0.569670,0,0.000000,0.000000
1996-02-22,0.968945,0.972656,0.961230,0.961425,0.565249,307200,0.000000,0.000000
1996-02-23,0.961425,0.970703,0.960937,0.970703,0.570704,153600,0.000000,0.000000
1996-02-26,0.970703,0.976562,0.966308,0.976562,0.574148,204800,0.000000,0.000000
1996-02-27,0.976562,0.952148,0.927734,0.927734,0.545441,153600,0.000000,0.000000
1996-02-28,0.927734,0.929687,0.929687,0.929687,0.546589,51200,0.000000,0.000000
1996-02-29,0.929687,0.917968,0.914062,0.916015,0.538551,460800,0.000000,0.000000
1996-03-01,0.916015,0.927734,0.898437,0.922851,0.542570,512000,0.000000,0.000000
1996-03-04,0.927734,0.937500,0.927734,0.937500,0.551183,153600,0.000000,0.000000
1996-03-05,0.937500,0.937500,0.937500,0.937500,0.551183,0,0.000000,0.000000
1996-03-06,0.952929,0.952929,0.911132,0.911132,0.535680,204800,0.000000,0.000000
1996-03-07,0.911132,0.937500,0.917871,0.937500,0.551183,307200,0.000000,0.000000
1996-03-08,0.937500,0.945214,0.929687,0.945214,0.555718,256000,0.000000,0.000000
1996-03-11,0.945214,0.937500,0.931738,0.935546,0.550034,153600,0.000000,0.000000
1996-03-12,0.935546,0.937500,0.917968,0.937500,0.551183,409600,0.000000,0.000000
1996-03-13,0.937500,0.928125,0.915039,0.915039,0.537977,870400,0.000000,0.000000
1996-03-14,0.915039,0.937500,0.937011,0.937500,0.551183,307200,0.000000,0.000000
1996-03-15,0.937500,0.933691,0.933593,0.933593,0.548886,153600,0.000000,0.000000
1996-03-18,0.933593,0.937500,0.933593,0.934960,0.549689,1228800,0.000000,0.000000
1996-03-19,0.934960,0.937500,0.927734,0.937500,0.551183,256000,0.000000,0.000000
1996-03-20,0.937500,0.937500,0.937500,0.937500,0.551183,0,0.000000,0.000000
1996-03-21,0.937500,0.944726,0.934570,0.934570,0.549460,256000,0.000000,0.000000
1996-03-22,0.934570,0.951171,0.941503,0.946679,0.556579,768000,0.000000,0.000000
1996-03-25,0.946679,0.937304,0.920898,0.935546,0.550034,409600,0.000000,0.000000
1996-03-26,0.935546,0.933593,0.923046,0.923046,0.542685,204800,0.000000,0.000000
1996-03-27,0.923046,0.937500,0.929687,0.929687,0.546589,716800,0.000000,0.000000
1996-03-28,0.929687,0.949316,0.947265,0.949316,0.558129,307200,0.000000,0.000000
1996-03-29,0.949316,0.984277,0.957031,0.982324,0.577536,716800,0.000000,0.000000
1996-04-01,0.982324,0.982324,0.982324,0.982324,0.577536,0,0.000000,0.000000
1996-04-02,0.982324,0.986328,0.974609,0.986328,0.579890,614400,0.000000,0.000000
1996-04-03,0.986328,0.990234,0.978515,0.978515,0.575297,512000,0.000000,0.000000
1996-04-04,0.978515,0.976562,0.976562,0.976562,0.574148,51200,0.000000,0.000000
1996-04-05,0.976562,0.976562,0.976562,0.976562,0.574148,0,0.000000,0.000000
1996-04-08,0.976562,0.982226,0.976562,0.982226,0.577478,256000,0.000000,0.000000
1996-04-09,0.982226,1.035156,0.988281,1.032226,0.606875,2099200,0.000000,0.000000
1996-04-10,1.032226,1.136718,1.084082,1.088867,0.640176,4505600,0.000000,0.000000
1996-04-11,1.088867,1.085937,1.064453,1.076171,0.632711,1536000,0.000000,0.000000
1996-04-12,1.076171,1.093750,1.070410,1.092578,0.642357,1587200,0.000000,0.000000
1996-04-15,1.092578,1.171875,1.093750,1.160156,0.682088,3174400,0.000000,0.000000
1996-04-16,1.160156,1.220703,1.152343,1.206640,0.709418,2918400,0.000000,0.000000
1996-04-17,1.206640,1.279296,1.210937,1.265820,0.744211,4249600,0.000000,0.000000
1996-04-18,1.265820,1.318164,1.231445,1.251757,0.735943,3532800,0.000000,0.000000
1996-04-19,1.251757,1.271484,1.235351,1.242187,0.730317,1587200,0.000000,0.000000
1996-04-22,1.242187,1.240234,1.210937,1.212890,0.713092,1689600,0.000000,0.000000
1996-04-23,1.212890,1.220703,1.201171,1.217968,0.716078,3276800,0.000000,0.000000
1996-04-24,1.217968,1.269531,1.232421,1.242285,0.730374,1280000,0.000000,0.000000
1996-04-25,1.242285,1.256835,1.240332,1.240429,0.729283,1484800,0.000000,0.000000
1996-04-26,1.240429,1.257812,1.223242,1.237402,0.727504,1382400,0.000000,0.000000
1996-04-29,1.237402,1.234375,1.224414,1.228515,0.722278,460800,0.000000,0.000000
1996-04-30,1.228515,1.239746,1.223632,1.231445,0.728052,1075200,0.006836,0.000000
1996-05-01,1.231445,1.236328,1.228515,1.231445,0.728052,358400,0.000000,0.000000
1996-05-02,1.231445,1.289062,1.238281,1.253906,0.741332,1280000,0.000000,0.000000
1996-05-03,1.253906,1.265625,1.240234,1.254394,0.741620,1638400,0.000000,0.000000
1996-05-06,1.254394,1.267089,1.245117,1.262500,0.746413,2150400,0.000000,0.000000
1996-05-07,1.262500,1.269531,1.250488,1.269531,0.750570,1536000,0.000000,0.000000
1996-05-08,1.269531,1.296875,1.259765,1.286523,0.760616,1638400,0.000000,0.000000
1996-05-09,1.286523,1.375976,1.263769,1.320996,0.780997,4864000,0.000000,0.000000
1996-05-10,1.320996,1.354492,1.279296,1.343261,0.794160,3328000,0.000000,0.000000
1996-05-13,1.343261,1.364550,1.330273,1.342480,0.793698,1587200,0.000000,0.000000
1996-05-14,1.342480,1.347460,1.316406,1.335839,0.789772,1536000,0.000000,0.000000
1996-05-15,1.335839,1.345117,1.304687,1.318164,0.779322,1894400,0.000000,0.000000
1996-05-16,1.318164,1.353515,1.330078,1.331640,0.787290,972800,0.000000,0.000000
1996-05-17,1.331640,1.348437,1.294921,1.311230,0.775223,1177600,0.000000,0.000000
1996-05-20,1.311230,1.308593,1.291992,1.293261,0.764600,870400,0.000000,0.000000
1996-05-21,1.293261,1.312500,1.286132,1.301269,0.769334,2355200,0.000000,0.000000
1996-05-22,1.301269,1.308593,1.297851,1.297851,0.767313,1024000,0.000000,0.000000
1996-05-23,1.297851,1.293457,1.280371,1.288769,0.761943,460800,0.000000,0.000000
1996-05-24,1.288769,1.292968,1.271484,1.291015,0.763271,819200,0.000000,0.000000
1996-05-27,1.291015,1.279296,1.266113,1.266113,0.748549,614400,0.000000,0.000000
1996-05-28,1.266113,1.279296,1.250000,1.277343,0.755188,921600,0.000000,0.000000
1996-05-29,1.277343,1.294433,1.281738,1.294433,0.765292,512000,0.000000,0.000000
1996-05-30,1.294433,1.279296,1.260253,1.269921,0.750800,563200,0.000000,0.000000
1996-05-31,1.269921,1.269531,1.261718,1.263671,0.747105,409600,0.000000,0.000000
1996-06-03,1.263671,1.302734,1.286132,1.301660,0.769565,819200,0.000000,0.000000
1996-06-04,1.301660,1.309960,1.298828,1.309960,0.774472,460800,0.000000,0.000000
1996-06-05,1.311523,1.316406,1.304687,1.305664,0.771932,460800,0.000000,0.000000
1996-06-06,1.318359,1.332031,1.318359,1.332031,0.787521,512000,0.000000,0.000000
1996-06-07,1.331542,1.351562,1.328320,1.351171,0.798837,1331200,0.000000,0.000000
1996-06-10,1.392480,1.392480,1.371093,1.375097,0.812982,819200,0.000000,0.000000
1996-06-11,1.367187,1.380859,1.359570,1.378515,0.815003,1382400,0.000000,0.000000
1996-06-12,1.386718,1.404296,1.382812,1.386914,0.819968,1638400,0.000000,0.000000
1996-06-13,1.376953,1.386523,1.367187,1.380761,0.816331,460800,0.000000,0.000000
1996-06-14,1.384667,1.388671,1.378906,1.386718,0.819853,819200,0.000000,0.000000
1996-06-17,1.406250,1.408203,1.386718,1.386718,0.819853,1126400,0.000000,0.000000
1996-06-18,1.372070,1.406250,1.367187,1.381738,0.816909,1331200,0.000000,0.000000
1996-06-19,1.386718,1.386718,1.386718,1.386718,0.819853,102400,0.000000,0.000000
1996-06-20,1.367187,1.386718,1.367187,1.376953,0.814080,307200,0.000000,0.000000
1996-06-21,1.378906,1.386718,1.376953,1.376953,0.814080,1177600,0.000000,0.000000
1996-06-24,1.367187,1.367187,1.357421,1.362109,0.805303,768000,0.000000,0.000000
