Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
1996-01-01,11.280000,11.300000,11.150000,11.150000,9.532311,14000,0.000000,0.000000
1996-01-02,11.150000,11.150000,11.052500,11.055000,9.451092,42000,0.000000,0.000000
1996-01-03,11.055000,11.125000,11.050000,11.060000,9.455367,56000,0.000000,0.000000
1996-01-04,11.060000,10.750000,10.607500,10.662500,9.115541,18000,0.000000,0.000000
1996-01-05,10.662500,10.797500,10.400000,10.410000,8.899670,60000,0.000000,0.000000
1996-01-08,10.410000,10.700000,10.250000,10.275000,8.784258,62000,0.000000,0.000000
1996-01-09,10.275000,10.300000,9.850000,9.990000,8.540608,90000,0.000000,0.000000
1996-01-10,9.990000,10.202500,10.002500,10.147500,8.675257,34000,0.000000,0.000000
1996-01-11,10.147500,10.400000,10.250000,10.375000,8.869749,28000,0.000000,0.000000
1996-01-12,10.375000,10.450000,10.400000,10.400000,8.891122,24000,0.000000,0.000000
1996-01-15,10.400000,10.437500,10.400000,10.400000,8.891122,10000,0.000000,0.000000
1996-01-16,10.400000,10.325000,10.225000,10.262500,8.773572,54000,0.000000,0.000000
1996-01-17,10.297500,10.300000,10.190000,10.300000,8.805631,64000,0.000000,0.000000
1996-01-18,10.150000,10.300000,10.150000,10.227500,8.743648,52000,0.000000,0.000000
1996-01-19,10.227500,10.300000,10.200000,10.252500,8.765022,52000,0.000000,0.000000
1996-01-22,10.252500,10.275000,10.155000,10.217500,8.735101,68000,0.000000,0.000000
1996-01-23,10.217500,10.485000,10.250000,10.385000,8.878298,68000,0.000000,0.000000
1996-01-24,10.385000,10.487500,10.302500,10.467500,8.948830,104000,0.000000,0.000000
1996-01-25,10.467500,10.600000,10.300000,10.600000,9.062106,88000,0.000000,0.000000
1996-01-26,10.600000,10.600000,10.600000,10.600000,9.062106,0,0.000000,0.000000
1996-01-29,10.600000,10.650000,10.400000,10.612500,9.072794,102000,0.000000,0.000000
1996-01-30,10.612500,10.650000,10.550000,10.630000,9.087753,70000,0.000000,0.000000
1996-01-31,10.630000,10.772500,10.652500,10.755000,9.194617,46000,0.000000,0.000000
1996-02-01,10.755000,10.862500,10.712500,10.712500,9.158284,22000,0.000000,0.000000
1996-02-02,10.712500,11.397500,10.850000,11.200000,9.575051,52000,0.000000,0.000000
1996-02-05,11.200000,11.500000,11.250000,11.500000,9.831528,50000,0.000000,0.000000
1996-02-06,11.500000,11.500000,11.355000,11.375000,9.724665,62000,0.000000,0.000000
1996-02-07,11.375000,11.600000,11.227500,11.507500,9.837941,142000,0.000000,0.000000
1996-02-08,11.550000,11.900000,11.550000,11.900000,10.173497,56000,0.000000,0.000000
1996-02-09,12.200000,12.500000,11.950000,12.345000,10.553936,120000,0.000000,0.000000
1996-02-12,12.345000,13.000000,12.347500,12.965000,11.083982,130000,0.000000,0.000000
1996-02-13,12.965000,13.350000,12.355000,13.265000,11.340457,126000,0.000000,0.000000
1996-02-14,13.600000,13.600000,13.002500,13.222500,11.304123,110000,0.000000,0.000000
1996-02-15,13.222500,13.500000,13.052500,13.357500,11.419536,86000,0.000000,0.000000
1996-02-16,13.357500,13.500000,13.112500,13.425000,11.477242,204000,0.000000,0.000000
1996-02-19,13.425000,13.887500,13.275000,13.275000,11.349005,136000,0.000000,0.000000
1996-02-20,13.275000,13.500000,13.250000,13.435000,11.485793,144000,0.000000,0.000000
1996-02-21,13.435000,13.435000,13.435000,13.435000,11.485793,0,0.000000,0.000000
1996-02-22,13.435000,13.350000,13.065000,13.310000,11.378927,78000,0.000000,0.000000
1996-02-23,13.310000,13.475000,13.250000,13.445000,11.494342,90000,0.000000,0.000000
1996-02-26,13.445000,13.545000,13.250000,13.465000,11.511438,94000,0.000000,0.000000
1996-02-27,13.465000,13.350000,13.132500,13.175000,11.263515,84000,0.000000,0.000000
1996-02-28,13.175000,13.250000,12.950000,12.950000,11.071159,50000,0.000000,0.000000
1996-02-29,12.950000,13.100000,12.752500,13.000000,11.113904,124000,0.000000,0.000000
1996-03-01,13.000000,13.077500,12.805000,12.977500,11.094666,110000,0.000000,0.000000
1996-03-04,12.977500,13.125000,12.940000,13.052500,11.158785,192000,0.000000,0.000000
1996-03-05,13.052500,13.052500,13.052500,13.052500,11.158785,0,0.000000,0.000000
1996-03-06,13.052500,13.275000,13.105000,13.270000,11.344731,62000,0.000000,0.000000
1996-03-07,13.250000,13.325000,13.105000,13.250000,11.327632,92000,0.000000,0.000000
1996-03-08,13.250000,13.200000,12.750000,12.750000,10.900174,82000,0.000000,0.000000
1996-03-11,12.750000,13.050000,12.825000,13.002500,11.116040,84000,0.000000,0.000000
1996-03-12,13.002500,13.095000,12.955000,13.095000,11.195118,150000,0.000000,0.000000
1996-03-13,13.000000,13.100000,12.812500,13.100000,11.199395,36000,0.000000,0.000000
1996-03-14,13.100000,13.000000,12.980000,12.995000,11.109630,34000,0.000000,0.000000
1996-03-15,12.995000,13.005000,12.850000,12.857500,10.992079,32000,0.000000,0.000000
1996-03-18,13.175000,13.175000,12.912500,13.047500,11.154513,66000,0.000000,0.000000
1996-03-19,13.047500,13.050000,12.852500,12.885000,11.015588,94000,0.000000,0.000000
1996-03-20,12.885000,12.885000,12.885000,12.885000,11.015588,0,0.000000,0.000000
1996-03-21,12.885000,13.050000,12.837500,13.035000,11.143825,46000,0.000000,0.000000
1996-03-22,13.035000,13.035000,12.875000,13.030000,11.139549,56000,0.000000,0.000000
1996-03-25,13.030000,13.097500,12.877500,13.055000,11.160924,56000,0.000000,0.000000
1996-03-26,13.055000,13.100000,12.997500,13.085000,11.186572,52000,0.000000,0.000000
1996-03-27,13.085000,13.100000,13.000000,13.000000,11.113904,10000,0.000000,0.000000
1996-03-28,13.000000,13.250000,12.915000,13.150000,11.242138,24000,0.000000,0.000000
1996-03-29,13.150000,13.075000,13.002500,13.005000,11.118177,28000,0.000000,0.000000
1996-04-01,13.000000,13.200000,12.827500,13.200000,11.284886,16000,0.000000,0.000000
1996-04-02,13.200000,13.147500,13.005000,13.077500,11.180161,36000,0.000000,0.000000
1996-04-03,13.077500,13.250000,13.100000,13.250000,11.327632,46000,0.000000,0.000000
1996-04-04,13.250000,13.350000,13.052500,13.325000,11.391751,50000,0.000000,0.000000
1996-04-05,13.325000,13.325000,13.325000,13.325000,11.391751,0,0.000000,0.000000
1996-04-08,13.325000,13.150000,13.052500,13.150000,11.242138,78000,0.000000,0.000000
1996-04-09,13.150000,13.175000,13.027500,13.097500,11.197259,138000,0.000000,0.000000
1996-04-10,13.097500,13.252500,13.002500,13.250000,11.327632,86000,0.000000,0.000000
