Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
1996-01-01,1.515000,1.515000,1.462500,1.490000,1.131260,700000,0.000000,0.000000
1996-01-02,1.490000,1.512500,1.475000,1.487500,1.129362,824000,0.000000,0.000000
1996-01-03,1.487500,1.497500,1.475000,1.492500,1.133158,568000,0.000000,0.000000
1996-01-04,1.492500,1.490000,1.470000,1.482500,1.125566,564000,0.000000,0.000000
1996-01-05,1.482500,1.490000,1.475000,1.480000,1.123668,378000,0.000000,0.000000
1996-01-08,1.480000,1.475000,1.455000,1.462500,1.110381,474000,0.000000,0.000000
1996-01-09,1.462500,1.462500,1.400000,1.415000,1.074317,966000,0.000000,0.000000
1996-01-10,1.415000,1.432500,1.405000,1.420000,1.078114,452000,0.000000,0.000000
1996-01-11,1.420000,1.440000,1.400000,1.415000,1.074317,636000,0.000000,0.000000
1996-01-12,1.415000,1.417500,1.400000,1.412500,1.072420,862000,0.000000,0.000000
1996-01-15,1.412500,1.407500,1.387500,1.395000,1.059133,362000,0.000000,0.000000
1996-01-16,1.395000,1.400000,1.370000,1.370000,1.040152,716000,0.000000,0.000000
1996-01-17,1.370000,1.397500,1.315000,1.327500,1.007884,858000,0.000000,0.000000
1996-01-18,1.327500,1.327500,1.300000,1.320000,1.002190,660000,0.000000,0.000000
1996-01-19,1.320000,1.315000,1.267500,1.277500,0.969923,852000,0.000000,0.000000
1996-01-22,1.277500,1.295000,1.260000,1.272500,0.966127,718000,0.000000,0.000000
1996-01-23,1.272500,1.300000,1.255000,1.265000,0.960432,798000,0.000000,0.000000
1996-01-24,1.265000,1.265000,1.225000,1.232500,0.935757,898000,0.000000,0.000000
1996-01-25,1.232500,1.225000,1.205000,1.217500,0.924369,780000,0.000000,0.000000
1996-01-26,1.217500,1.217500,1.217500,1.217500,0.924369,0,0.000000,0.000000
1996-01-29,1.217500,1.247500,1.197500,1.242500,0.943349,622000,0.000000,0.000000
1996-01-30,1.242500,1.275000,1.242500,1.260000,0.956636,904000,0.000000,0.000000
1996-01-31,1.260000,1.317500,1.275000,1.295000,0.983209,688000,0.000000,0.000000
1996-02-01,1.295000,1.400000,1.300000,1.390000,1.055337,848000,0.000000,0.000000
1996-02-02,1.390000,1.497500,1.400000,1.457500,1.106585,1638000,0.000000,0.000000
1996-02-05,1.457500,1.550000,1.475000,1.497500,1.136954,1812000,0.000000,0.000000
1996-02-06,1.497500,1.525000,1.475000,1.487500,1.129362,1776000,0.000000,0.000000
1996-02-07,1.487500,1.462500,1.412500,1.432500,1.087604,1172000,0.000000,0.000000
1996-02-08,1.432500,1.575000,1.442500,1.522500,1.155935,1334000,0.000000,0.000000
1996-02-09,1.522500,1.827500,1.675000,1.825000,1.385604,3440000,0.000000,0.000000
1996-02-12,1.825000,1.897500,1.725000,1.755000,1.332458,5702000,0.000000,0.000000
1996-02-13,1.800000,1.800000,1.662500,1.725000,1.309680,2902000,0.000000,0.000000
1996-02-14,1.725000,1.900000,1.795000,1.855000,1.408381,4928000,0.000000,0.000000
1996-02-15,1.855000,1.885000,1.835000,1.842500,1.398890,2382000,0.000000,0.000000
1996-02-16,1.842500,1.837500,1.755000,1.780000,1.351438,2792000,0.000000,0.000000
1996-02-19,1.780000,1.825000,1.750000,1.757500,1.334356,2594000,0.000000,0.000000
1996-02-20,1.757500,1.757500,1.652500,1.682500,1.277413,2722000,0.000000,0.000000
1996-02-21,1.682500,1.682500,1.682500,1.682500,1.277413,0,0.000000,0.000000
1996-02-22,1.682500,1.737500,1.700000,1.712500,1.300190,1696000,0.000000,0.000000
1996-02-23,1.712500,1.750000,1.700000,1.710000,1.298292,1374000,0.000000,0.000000
1996-02-26,1.710000,1.737500,1.687500,1.692500,1.285005,1294000,0.000000,0.000000
1996-02-27,1.695000,1.712500,1.650000,1.697500,1.288801,1682000,0.000000,0.000000
1996-02-28,1.697500,1.722500,1.652500,1.662500,1.262228,844000,0.000000,0.000000
1996-02-29,1.650000,1.650000,1.500000,1.532500,1.163527,2550000,0.000000,0.000000
1996-03-01,1.532500,1.575000,1.500000,1.555000,1.180610,1464000,0.000000,0.000000
1996-03-04,1.555000,1.550000,1.525000,1.532500,1.163527,1294000,0.000000,0.000000
1996-03-05,1.532500,1.532500,1.532500,1.532500,1.163527,0,0.000000,0.000000
1996-03-06,1.532500,1.575000,1.540000,1.550000,1.176814,720000,0.000000,0.000000
1996-03-07,1.550000,1.575000,1.512500,1.530000,1.161629,972000,0.000000,0.000000
1996-03-08,1.530000,1.535000,1.500000,1.525000,1.157833,774000,0.000000,0.000000
1996-03-11,1.525000,1.522500,1.487500,1.497500,1.136954,648000,0.000000,0.000000
1996-03-12,1.497500,1.497500,1.465000,1.477500,1.121770,800000,0.000000,0.000000
1996-03-13,1.477500,1.550000,1.500000,1.540000,1.169222,972000,0.000000,0.000000
1996-03-14,1.540000,1.575000,1.522500,1.535000,1.165426,1058000,0.000000,0.000000
1996-03-15,1.550000,1.550000,1.500000,1.500000,1.138852,1614000,0.000000,0.000000
