""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on May 15,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,521444,237879,2358354,245312,6330014,4956492,6456899,5791092,2035664,620720,1170361,946850,16822688,14848393
DII,76887,101833,143057,3051861,2078,202729,0,0,250,148,245539,0,425149,3399233
FII,150948,396280,2039531,1708980,1293160,1425736,1164167,981172,124147,151360,157476,97723,5184882,4505798
Pro,75413,88700,742782,277571,2158496,2154648,2162682,1967341,612028,789085,1198713,516740,6532452,6211747
TOTAL,824692,824692,5283724,5283724,9783748,8739605,9783748,8739605,2772089,1561313,2772089,1561313,28965171,28965171
