""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Oct 23,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,508875,288721,2312298,295620,7997188,5442423,8132371,6378445,2923034,780362,1389923,1048006,19964180,17533086
DII,122433,181110,143864,3467970,2078,172014,0,0,0,4456,298136,0,444845,3947216
FII,159701,329636,2577110,1815257,1848703,2038762,1396138,1302175,177428,218320,481754,310995,7020024,5635955
Pro,98122,89664,808808,263233,2099580,1939218,2419040,1911797,625907,881443,1556556,525580,6453078,6765870
TOTAL,889131,889131,5842080,5842080,11947549,9592417,11947549,9592417,3726369,1884581,3726369,1884581,33882127,33882127
