Participant wise Open Interest (no. of contracts) in Equity Derivatives as on May 09,"2024""""",,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,"Future Stock Short	",Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,"Total Long Contracts	",Total Short Contracts
Client,509673,295231,2340717,248450,5802476,3378003,5539929,4430584,1911986,513762,1059552,882542,14456617,12456288
DII,72899,100701,113922,3048527,2304,197092,0,0,517,148,219647,0,386882,3368875
FII,150955,307817,2080569,1745941,1006214,1318799,950979,790446,111948,139897,138130,86879,4808382,4020192
Pro,83083,112861,765030,257320,2136707,2120019,2456793,1792883,564041,788661,1171163,473047,6457541,6264067
TOTAL,816610,816610,5300238,5300238,8947701,7013913,8947701,7013913,2588492,1442468,2588492,1442468,26109422,26109422
