""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jan 14, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,210834,72967,2970059,324944,2715647,1824317,2629538,2255397,2705763,846044,1496293,1212355,11272664,7991493
DII,77915,36846,239850,4833812,12758,27126,0,0,205,23832,402308,558,381686,5273524
FII,17851,216985,3821973,2397085,563719,725949,616832,455001,180610,193963,206278,149345,5504065,4041526
Pro,58998,38800,905591,381632,1041425,1010040,1087180,877034,1160271,1203267,1941970,904848,5379592,5231464
TOTAL,365598,365598,7937473,7937473,4333550,3587432,4333550,3587432,4046849,2267106,4046849,2267106,22538007,22538007
