""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jul 08, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,245471,58316,3095220,233127,2773248,1722410,2479076,2351332,1858115,613580,1084323,967950,10308044,7174124
DII,79832,8602,298456,4219367,6745,28169,940,369,523,35450,303692,9169,449175,4542139
FII,30225,298811,3804278,3226723,486150,912286,769301,365622,180386,280738,293100,169283,5694063,5122840
Pro,46256,36055,888725,407462,920746,744822,937573,690364,934059,997230,1291968,780596,4531838,4144018
TOTAL,401784,401784,8086679,8086679,4186889,3407688,4186889,3407688,2973083,1926998,2973083,1926998,20983120,20983120
