""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Feb 06,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,282645,214184,1833275,257582,5867266,4600807,5614768,4656101,1328077,548605,847979,686428,14460674,12277042
DII,56227,90258,77009,2211305,0,24754,0,0,21,40,115270,0,158051,2416833
FII,88590,148865,1611934,1323888,1163846,1113757,1231247,1089162,85814,76459,106643,72707,4140400,3972512
Pro,71383,45538,472699,202142,1685306,1521419,1870403,1515474,467095,522819,811115,388788,4740721,4833460
TOTAL,498845,498845,3994917,3994917,8716418,7260737,8716418,7260737,1881007,1147923,1881007,1147923,23499846,23499846
