""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Aug 08,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,396055,345219,2273213,330131,4972176,3653417,5029885,4663598,2202674,629777,1166668,919837,14127312,12455338
DII,70381,150571,151868,3029308,2078,400995,0,0,384,0,212980,0,625706,3392859
FII,268276,253383,2316374,1802830,915306,1395899,716365,882922,104724,146343,262448,183924,5146922,4101872
Pro,103693,89232,678136,257322,1621289,1805162,1764599,1708953,526324,774367,1192010,446726,5508971,5458842
TOTAL,838405,838405,5419591,5419591,7510849,7255473,7510849,7255473,2834106,1550487,2834106,1550487,25408911,25408911
