""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Nov 28, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,147276,91569,2960250,267300,2410973,2531578,2481632,2864045,1366487,598139,1043688,944246,10014704,7692480
DII,78657,35595,170853,4648267,1950,27294,0,0,325,14192,35118,462,293271,4719442
FII,26170,113766,3552919,2226111,490310,685279,494561,434275,45031,62057,82335,50592,4861766,3401640
Pro,16263,27436,709037,251381,840026,1053663,767065,999495,699189,821712,949891,500800,4139890,3496068
TOTAL,268366,268366,7393059,7393059,3743258,4297815,3743258,4297815,2111032,1496100,2111032,1496100,19309630,19309630
