""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Dec 06,2023"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,162424,210767,1683872,240488,3942496,4229699,4069726,4408451,1061703,474336,688678,570809,11554529,10188918
DII,84033,48431,125641,2005424,0,74044,0,0,6,0,24761,0,283724,2078616
FII,130109,107155,1406392,1227342,986271,1224236,657756,860719,55957,57084,87751,57089,3860049,2997812
Pro,33432,43645,439189,181840,1322384,1352052,1523670,1610860,432021,465200,748497,368722,4044278,4477234
TOTAL,409998,409998,3655094,3655094,6251151,6880030,6251151,6880030,1549687,996620,1549687,996620,19742580,19742580
