""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Apr 16,2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,130774,99694,2217179,411093,2296746,2463343,2644240,2722095,1994920,868285,1003860,883220,9971246,7764201
DII,107318,27778,302249,4037246,475,51067,0,0,3144,1384,328840,0,465637,4393864
FII,56156,142225,3735114,2059538,936773,871790,632071,548563,239156,312526,627223,408305,6151515,4417924
Pro,26129,50680,758834,505499,1142237,1026130,1099920,1141672,1061272,979957,1338569,870627,4994558,5006967
TOTAL,320377,320377,7013376,7013376,4376230,4412330,4376230,4412330,3298492,2162152,3298492,2162152,21582957,21582957
