""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jul 31,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,404932,472726,2238353,351327,5496277,6108559,5827433,6572582,1288821,583602,875433,764500,16120544,14864001
DII,72616,154359,129945,3035720,2078,322299,0,0,332,0,52752,0,527270,3242831
FII,319067,174847,2386065,1670928,1292186,1828682,927760,1404799,77171,94902,141612,104165,5998073,4424111
Pro,90807,85490,557525,253913,1629356,1846620,1664704,2128779,431771,555665,728298,365504,5111744,5226688
TOTAL,887422,887422,5311888,5311888,8419897,10106160,8419897,10106160,1798095,1234169,1798095,1234169,27757631,27757631
