""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jul 20, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,215325,65941,3164722,312153,2859358,3159938,2963923,3777033,2540934,897321,1410599,1229221,12837597,9758870
DII,74318,15512,394872,4252674,7640,33849,40,182,3170,36931,428228,14296,550780,4710932
FII,25335,245158,3764392,3210689,538235,1038902,688092,628369,307340,443144,470436,289608,6117349,5532352
Pro,46089,34456,1090966,639436,1111291,1323625,864469,1150730,1233923,1206148,1776104,1050419,6012042,5515614
TOTAL,361067,361067,8414952,8414952,4516524,5556314,4516524,5556314,4085367,2583544,4085367,2583544,25517768,25517768
