""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jun 27,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,270005,512966,2121906,279137,3696391,4598509,4081012,4867285,841333,286917,501411,503905,11815061,10745716
DII,88320,143750,56655,2841131,2078,212829,0,0,16,41,636,0,359939,2985517
FII,411066,91951,2263338,1653145,1052529,1159936,801195,999760,5873,24695,31112,16066,4917437,3593229
Pro,63326,84050,535906,204392,1484824,1678634,1353615,1782863,232404,407119,546467,198801,4402213,4170188
TOTAL,832717,832717,4977805,4977805,6235822,7649908,6235822,7649908,1079626,718772,1079626,718772,21494650,21494650
