""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Nov 07, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,197827,88732,2924316,313627,2786457,2266140,2801755,2668445,2210112,776637,1354935,1103251,11161489,8330745
DII,76535,37594,195863,4623296,1381,20927,0,0,0,12479,155716,419,307185,4817025
FII,27322,179413,3634807,2371712,538174,682286,526566,406619,92823,139763,128577,81281,5115176,3694168
Pro,41354,37299,867149,313500,978694,1068297,976385,962586,867141,968954,1530848,712882,4791588,4533500
TOTAL,343038,343038,7622135,7622135,4304706,4037650,4304706,4037650,3170076,1897833,3170076,1897833,21375438,21375438
