Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Apr 02,"2024""""",,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,"Future Stock Short	",Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,"Total Long Contracts	",Total Short Contracts
Client,222339,184011,1766379,199761,4631478,4321542,4462774,4361257,785801,344210,502013,460881,12071748,10170697
DII,36906,47400,73510,2340538,0,44992,0,0,48,0,55410,0,155456,2443348
FII,114069,129496,1779943,1344491,977690,989980,1076101,969385,47056,54429,55381,36713,3963167,3611567
Pro,30387,42794,445725,180767,1712188,1700180,1782481,1726052,273714,338768,493815,239813,4500962,4465722
TOTAL,403701,403701,4065557,4065557,7321356,7056693,7321356,7056693,1106619,737407,1106619,737407,20691333,20691333
