""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Sep 08,2023"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,201911,200755,1620420,221034,3832403,5215122,4037794,5335978,1090984,435572,678735,551893,12396413,11026189
DII,46272,67258,119982,1643518,0,120936,0,0,0,0,136654,0,287190,1847430
FII,92978,66445,1099686,1234305,930568,1126560,764244,881879,49478,55642,78191,47490,3354911,3072554
Pro,36408,43111,436301,177532,1340337,1557560,1301270,1802320,427014,448649,673896,340480,4246269,4338610
TOTAL,377569,377569,3276389,3276389,6103308,8020178,6103308,8020178,1567476,939863,1567476,939863,20284782,20284782
