""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Mar 06,2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,242505,100936,2473178,418660,1501303,1695092,1787758,2011331,1234267,722028,839405,791986,7868373,5950077
DII,98910,42636,183894,4202795,4870,12093,0,0,3103,0,68277,0,302870,4313708
FII,51135,225490,3636896,2035968,532055,658914,385016,392152,208602,194858,309224,267783,5282460,3615633
Pro,38024,61512,664807,301352,925632,926169,791086,888785,715046,782480,944112,639597,4052158,3626445
TOTAL,430574,430574,6958775,6958775,2963861,3292268,2963861,3292268,2161018,1699366,2161018,1699366,17505862,17505862
