Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Mar 26,"2024""""",,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,"Future Stock Short	",Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,"Total Long Contracts	",Total Short Contracts
Client,489979,397885,1894261,273703,4817340,4374752,4737728,4529951,1472683,532388,869774,649857,13581402,11458898
DII,62281,53458,124589,2387624,0,45164,0,0,26,0,159719,0,232060,2600801
FII,73285,148689,1773084,1403876,1054363,1129772,1064756,1061480,74186,86871,95855,67255,4191561,3841911
Pro,76829,102342,538728,265459,1740701,1780018,1809920,1738275,481522,525315,903069,427462,5143113,5246527
TOTAL,702374,702374,4330662,4330662,7612404,7329705,7612404,7329705,2028417,1144574,2028417,1144574,23148136,23148136
