""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on May 24,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,451108,384277,2315558,256317,5493748,5992710,5644209,6404462,1921559,746118,1180649,997075,16920801,14866989
DII,89098,104093,201162,2959298,3533,207548,0,0,44,247,270794,0,501632,3334185
FII,310192,326050,2148508,1778444,1384163,1633526,1244272,1322569,188135,198172,202491,120728,5862696,4994554
Pro,79698,115676,705698,376867,1805585,1899713,1798548,2006466,710777,771481,1166581,598215,5972952,6062353
TOTAL,930096,930096,5370926,5370926,8687029,9733497,8687029,9733497,2820515,1716018,2820515,1716018,29258081,29258081
