""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on May 06, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,113610,143841,2014775,398983,2657939,2227468,2812231,2349332,1469756,715179,1003289,829440,9198726,7537116
DII,82591,43812,231400,3914875,70,56326,0,0,1499,110,164543,0,371996,4123230
FII,84387,87034,3898468,2085996,751542,695590,714046,690667,264251,205756,344824,313088,5899994,4235654
Pro,26784,32685,606237,351026,1121915,1163108,1005190,1102493,775877,853729,998727,632246,4547650,4122367
TOTAL,307372,307372,6750880,6750880,4531466,4142491,4531466,4142491,2511383,1774774,2511383,1774774,20018366,20018366
