Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Mar 21,"2024""""",,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,"Future Stock Short	",Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,"Total Long Contracts	",Total Short Contracts
Client,508086,395388,1888860,253054,3270058,3102555,3303289,3366739,1627671,505171,937756,653594,10902400,8909820
DII,62425,64965,121640,2350203,0,49285,0,0,26,0,160907,0,233376,2576075
FII,86956,176305,1727153,1441244,770625,896347,695312,761277,93243,96084,110083,76621,3670408,3260842
Pro,77049,97858,573965,267117,1455592,1530400,1497674,1450571,445561,506946,957755,377986,4589513,4648961
TOTAL,734516,734516,4311618,4311618,5496275,5578586,5496275,5578586,2166501,1108201,2166501,1108201,19395697,19395697
