""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Dec 05, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,162541,76461,2949239,296206,2277858,2561829,2398995,2939540,1899483,752960,1306393,1114584,10603910,8132179
DII,70563,35595,183021,4717312,2950,28324,0,0,475,16383,145108,612,301716,4898627
FII,22996,144298,3607359,2235486,537053,756389,522684,498217,76808,91544,132826,92332,5092149,3625843
Pro,28931,28677,775517,266132,898787,1103778,794969,1012562,872511,983468,1264950,636827,4662991,4004117
TOTAL,285031,285031,7515136,7515136,3716647,4450319,3716647,4450319,2849277,1844355,2849277,1844355,20660766,20660766
