""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Sep 25, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,201678,85649,2655354,329466,3069240,1813250,3052700,2324581,2341963,899821,1408383,1191735,10981306,8392515
DII,83432,37246,227078,4314499,963,25645,0,0,1986,0,229189,0,339104,4580934
FII,33574,181460,3495527,2193230,490236,661734,565970,342115,96253,139531,119764,87031,4916856,3489570
Pro,31920,46249,896854,437618,1301421,940960,1243190,774893,976612,1044986,1659478,805572,5192753,4967000
TOTAL,350604,350604,7274813,7274813,4861861,3441589,4861861,3441589,3416814,2084338,3416814,2084338,21430019,21430019
