""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jul 30,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,398528,451971,2211190,333005,7319590,6973306,7505151,7337149,1182550,538505,810917,718969,18623669,17157162
DII,72646,151859,119847,3027457,2078,322299,0,0,333,0,43956,0,517203,3223272
FII,324153,166636,2375220,1650678,1545390,1743688,1226422,1519269,70400,86491,121966,91147,6145342,4776118
Pro,80517,105378,542891,238008,2162954,2150035,2298439,2332910,388529,513052,664973,327932,5837978,5967640
TOTAL,875844,875844,5249148,5249148,11030012,11189328,11030012,11189328,1641812,1138048,1641812,1138048,31124192,31124192
