""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jan 01,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,183839,243040,1606742,225809,4795416,4023569,5054679,4499891,960031,308916,591944,495836,11878512,11111199
DII,75618,73647,73830,2055584,0,51490,0,0,0,0,32003,0,200938,2161234
FII,148654,67297,1397510,1068069,1292263,1506615,793188,997728,33503,38642,58979,36796,4417187,3022057
Pro,28249,52376,434894,163514,1468671,1624833,1708483,1708888,299737,430570,610345,245496,4286954,4489102
TOTAL,436360,436360,3512976,3512976,7556350,7206507,7556350,7206507,1293271,778128,1293271,778128,20783591,20783591
