""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Nov 29,2023"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,249257,198793,1854212,276580,4069445,6766386,4423555,6575934,1209285,659585,824054,678132,14808170,12977047
DII,75525,55221,143445,2017498,0,73298,0,0,0,0,200260,0,292268,2272979
FII,79047,194965,1461434,1323562,1315650,1703877,1052364,1400700,52043,68231,66855,52875,4680282,4091321
Pro,94872,49722,527361,368812,1648132,1971404,1557309,2538331,647791,566359,817950,563168,5455919,5895292
TOTAL,498701,498701,3986452,3986452,7033227,10514965,7033227,10514965,1909119,1294175,1909119,1294175,25236638,25236638
