""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Feb 26, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,141740,67081,2788769,315193,2593341,1879159,2520801,2291165,1225148,601048,833301,745316,9229205,6772857
DII,97384,45553,169546,4251273,1045,52967,0,0,0,29843,98734,2953,350785,4398513
FII,39526,142506,3955462,2706229,493086,718615,579842,420800,61016,86431,91735,56854,5354137,3997966
Pro,12143,35653,663394,304476,884899,944285,871728,883061,598474,661768,860868,573967,3764963,3529754
TOTAL,290793,290793,7577171,7577171,3972372,3595026,3972372,3595026,1884638,1379090,1884638,1379090,18699089,18699089
