""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jul 23,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,320979,441128,2139184,322585,8410561,5433430,8124787,5915712,2028237,649618,1147182,871789,18982009,16823183
DII,71085,149407,172177,3012607,2078,384911,0,0,101,2214,256713,0,632566,3418727
FII,441562,158409,2505796,1740540,1747636,1553080,1567804,1283961,163149,165821,226537,137417,6577044,5114668
Pro,49674,134356,671776,413201,2099210,1774910,2566894,1946658,668153,730307,1229208,538754,5994030,6829071
TOTAL,883300,883300,5488933,5488933,12259485,9146331,12259485,9146331,2859640,1547960,2859640,1547960,32185649,32185649
