""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Aug 28,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,305943,353851,2304816,322984,5915144,6053531,6309708,6908486,1905909,800301,1128804,953807,17285644,15977640
DII,85564,144042,211216,3191447,2078,436634,0,0,458,0,218502,0,735950,3553991
FII,358331,224165,2474521,1787583,1397162,2066482,1160514,1520074,128501,193265,277371,214685,6618262,5184392
Pro,64737,92517,691547,380086,1872429,1855670,1716591,1983757,716314,775477,1126505,600551,5976174,5900007
TOTAL,814575,814575,5682100,5682100,9186813,10412317,9186813,10412317,2751182,1769043,2751182,1769043,30616030,30616030
