""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on May 05, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,222279,80575,2941026,247758,1845755,1325304,1630719,1969630,1719813,597162,1009103,848667,8651339,5786452
DII,75336,39983,281353,4215594,950,65802,432,2,169,28978,224096,4447,452588,4484554
FII,29599,227732,4059526,3268254,289256,690801,496740,308510,103483,134808,175780,101156,5307473,4578172
Pro,49510,28434,846274,396573,643971,806744,652042,610509,853461,917419,1267947,724097,4117379,3679602
TOTAL,376724,376724,8128179,8128179,2779933,2888651,2779933,2888651,2676926,1678367,2676926,1678367,18528779,18528779
