""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Feb 08,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,298798,215215,1903603,229836,4140028,2511397,3919935,2952748,1514223,557262,906499,731597,10925310,8955830
DII,56808,83258,83648,2224434,0,24754,0,0,21,40,139195,0,165271,2446887
FII,87405,180165,1554011,1398799,830770,931532,845426,770865,91019,86420,129532,82608,3581157,3407395
Pro,81526,45899,509199,197392,1490582,1364477,1696019,1108547,499914,586217,929951,415734,4531915,4393542
TOTAL,524537,524537,4050461,4050461,6461380,4832160,6461380,4832160,2105177,1229939,2105177,1229939,19203653,19203653
