""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Mar 18,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,496654,406287,1892310,252674,5070579,4077326,5047947,4277616,1730178,462315,971527,664001,13729361,11620052
DII,61686,75650,118961,2295130,0,48838,0,0,101,0,152631,0,229586,2523411
FII,86715,148030,1664086,1454674,1094153,1017641,1066918,964634,93495,87751,118520,79646,4043841,3832422
Pro,77610,92698,553208,226087,1766385,1657394,1816252,1558949,414395,529675,995491,336094,4998667,5025571
TOTAL,722665,722665,4228565,4228565,7931117,6801199,7931117,6801199,2238169,1079741,2238169,1079741,23001455,23001455
