""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on May 14, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,261431,95933,3098197,280882,2508763,2361152,2353622,2918268,2541389,818369,1373541,1044972,11589301,8067219
DII,71227,39036,335586,4279112,1824,52008,1135,630,738,33196,409806,8039,494579,4737758
FII,35074,260685,4135442,3482101,424050,864744,656098,485115,198046,260856,335171,199756,5918212,5418926
Pro,69430,41508,995662,522792,968752,1055867,892534,929757,1186259,1124856,1807914,984510,5400826,5179015
TOTAL,437162,437162,8564887,8564887,3903389,4333770,3903389,4333770,3926432,2237277,3926432,2237277,23402917,23402917
