""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jun 18,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,381387,365642,2124409,264367,5725289,7259066,6374291,7707152,2013108,704299,1114152,873947,18207558,16699551
DII,108651,131923,192081,2818744,2078,170510,0,0,1286,85,313176,0,474691,3263843
FII,246244,259096,2101673,1652519,1515823,1792079,996940,1290054,187687,167236,241425,152484,6010742,4592518
Pro,91637,71258,609318,291851,1954611,2184693,1826570,2409142,628396,679473,1161724,524662,6148128,6285207
TOTAL,827919,827919,5027481,5027481,9197801,11406348,9197801,11406348,2830477,1551093,2830477,1551093,30841119,30841119
