""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jun 19,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,359845,402643,2152009,290045,5537222,6189902,6119048,6788038,2067301,691285,1127508,897709,16997564,15624991
DII,103323,131923,201142,2807058,2078,172342,0,0,1286,85,312566,0,480256,3251547
FII,289349,245290,2191710,1730035,1477130,1831803,990787,1365648,188860,175995,247720,154428,6154847,4733908
Pro,101212,73873,625977,343700,1766102,1984583,1672697,2024944,641863,709511,1211516,524739,5829248,5851469
TOTAL,853729,853729,5170838,5170838,8782532,10178630,8782532,10178630,2899310,1576876,2899310,1576876,29461915,29461915
