""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jun 24,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,343586,412800,2233321,272875,6592506,7852393,7025523,8141821,2063496,705027,1169148,930476,19790329,17952643
DII,89258,146339,190365,2860591,2078,228479,0,0,1290,126,308956,0,511596,3315886
FII,330858,229188,2203890,1778360,1670991,1974267,1416526,1742351,196365,189765,248971,149581,6566136,5564977
Pro,96938,72313,653722,369472,2143176,2174110,1966702,2345077,684155,739597,1218231,554458,6491698,6526253
TOTAL,860640,860640,5281298,5281298,10408751,12229249,10408751,12229249,2945306,1634515,2945306,1634515,33359759,33359759
