""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jan 13,2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,532439,208205,2539424,340272,5767268,2814082,5223701,3524981,2233630,637231,1127469,964618,14524075,11389247
DII,148051,149738,188192,4048054,70,154930,0,0,165,45,259161,0,491453,4456953
FII,66012,361222,3348464,2147874,1377906,1585139,1315385,1099050,245862,346398,544615,275296,6969781,5743442
Pro,90426,117763,788035,327915,1887185,1712451,2493343,1642571,861846,1005378,1410258,749138,6345321,6740988
TOTAL,836928,836928,6864115,6864115,9032430,6266602,9032430,6266602,3341503,1989052,3341503,1989052,28330630,28330630
