""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Feb 10, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,147125,64354,2816100,303521,1653965,1721626,1679567,1958530,2302424,976824,1332055,1127380,9618064,6465407
DII,115779,31697,288992,4435719,1154,63587,307,307,1624,29968,397720,1183,501104,4866933
FII,51176,184790,3821661,2530165,457537,694959,437790,435540,195353,227479,256889,201095,5448165,4046269
Pro,21752,54991,811676,469024,622294,664736,617285,750531,1244016,1144112,1756753,1048725,4508585,4697309
TOTAL,335832,335832,7738429,7738429,2734949,3144908,2734949,3144908,3743417,2378383,3743417,2378383,20075918,20075918
