""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on May 06,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,386459,293334,2321077,239578,8026534,5164241,8111350,6272860,1561763,508397,936468,823099,17968471,16676689
DII,62456,103496,89390,2979419,2078,201066,0,0,313,174,169893,0,355477,3252808
FII,175857,210895,2082915,1696377,1672117,1640980,1393515,1056602,96784,128479,107328,69476,5797132,4534193
Pro,55592,72639,669703,247711,2602351,2495115,2798215,2171940,550304,700691,995475,445166,7073756,6731146
TOTAL,680364,680364,5163085,5163085,12303080,9501402,12303080,9501402,2209164,1337741,2209164,1337741,31194836,31194836
