""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Nov 26, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,145844,88576,2883375,255672,1587783,2211919,1786297,2379931,1076708,530467,833756,791133,8436096,6135365
DII,78319,35595,160728,4619187,1950,26994,0,0,325,13396,17346,430,281712,4672558
FII,23762,114509,3550169,2187178,398437,573151,376969,422100,29849,45118,54639,30427,4620485,3185822
Pro,19037,28282,683243,215478,675975,968468,500877,978501,573305,674126,774446,441117,3594153,2938701
TOTAL,266962,266962,7277515,7277515,2664144,3780532,2664144,3780532,1680187,1263107,1680187,1263107,16932447,16932447
