""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Sep 03, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,261619,55623,3385672,209099,3751431,2367385,3368894,3169206,2144352,731510,1202304,1127862,12641969,9132988
DII,42163,28876,321637,4559199,5176,32079,1066,40,4678,43718,303251,16759,449451,4909191
FII,33502,268604,3467706,2857809,554883,1051305,867090,401256,114426,248487,289019,130233,5470310,4814011
Pro,48193,32374,814423,363331,1079067,964885,1153508,845152,787681,949540,1256563,698401,4643789,4349329
TOTAL,385477,385477,7989438,7989438,5390558,4415654,5390558,4415654,3051137,1973255,3051137,1973255,23205519,23205519
