""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Nov 18,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,547758,251527,2495285,294192,7335797,5506107,7474801,6406834,2317554,735551,1177966,893188,18938052,16498508
DII,143842,169011,129643,3795166,2078,187303,0,0,92,0,261817,0,462958,4225994
FII,97834,315726,3004899,2044418,1868262,2013197,1604776,1380160,153522,180532,365117,223879,7318246,5934076
Pro,55775,108945,783277,279328,2646788,2546585,2773348,2466198,679770,838507,1346038,637523,7550702,7611380
TOTAL,845209,845209,6413104,6413104,11852925,10253192,11852925,10253192,3150938,1754590,3150938,1754590,34269958,34269958
