""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Aug 11, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,196678,61004,3205741,258083,2174211,1710323,1985478,2233593,2532044,967168,1403488,1247237,10786165,7188882
DII,51393,19808,334027,4326964,7020,51200,30,0,650,39627,293637,17508,483917,4657947
FII,24269,180400,3509424,2892910,417329,800126,614908,314982,194996,326868,353974,183997,5273012,4541171
Pro,33910,45038,865903,437138,671656,651956,669801,665030,950966,1037384,1627557,922305,4211775,4366869
TOTAL,306250,306250,7915095,7915095,3270217,3213604,3270217,3213604,3678656,2371047,3678656,2371047,20754869,20754869
