""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Feb 17,2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,248720,107978,2547814,337330,2697977,2037938,2824371,2384336,2860260,812379,1286786,949379,11205088,7890180
DII,74382,53077,235188,4244655,70,14984,0,0,4647,180,391483,0,329451,4689215
FII,44423,230123,3546805,2286860,573802,649153,524490,389979,290513,280946,671046,386025,5385643,4488523
Pro,55606,31953,892802,353764,1112351,966171,1035339,893931,958776,1056542,1764881,814643,5042248,4894512
TOTAL,423131,423131,7222609,7222609,4384200,3668246,4384200,3668246,4114196,2150047,4114196,2150047,21962430,21962430
