""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Apr 06, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,266704,88614,2567517,176572,2451986,2577949,2292679,2939748,1013847,501175,642517,646097,9379178,6786228
DII,95606,19851,318784,4209363,4978,31410,1244,604,973,34004,194269,2740,485755,4428071
FII,72568,341030,4186991,3115883,444173,864956,676826,547028,108113,132443,136438,90116,5809244,4907321
Pro,54259,39642,746608,318082,1018050,1152817,948438,1139752,737415,776523,887124,705192,4485672,4038229
TOTAL,489137,489137,7819900,7819900,3919187,4627132,3919187,4627132,1860348,1444145,1860348,1444145,20159849,20159849
