""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jun 09, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,193456,126885,2398827,357425,2154753,2314415,2385323,2417131,1815518,749114,1032067,845223,9626083,7164055
DII,82151,39725,213538,4266718,70,11201,0,0,4030,0,210415,0,310990,4516858
FII,31072,126944,3739938,2119306,581994,551372,460206,422916,204613,167213,426876,365986,5276202,3922234
Pro,26205,39330,719901,328755,1004863,922230,896151,959171,754563,861658,1109366,566776,4289420,3899549
TOTAL,332884,332884,7072204,7072204,3741680,3799218,3741680,3799218,2778724,1777985,2778724,1777985,19502696,19502696
