""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jul 22,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,304492,497426,2119873,345008,5508399,4542808,5590605,5063805,2040869,692364,1186910,893502,15208805,13577256
DII,81205,149253,157684,3004882,2078,410861,0,0,98,2214,257683,0,654140,3411818
FII,476829,138905,2564326,1719956,1620443,1399484,1281276,1067192,186957,171535,265890,156920,6419574,4630139
Pro,45316,122258,652487,424524,1668547,1623715,1927586,1845871,654930,723638,1172371,539329,5368633,6031939
TOTAL,907842,907842,5494370,5494370,8799467,7976868,8799467,7976868,2882854,1589751,2882854,1589751,27651152,27651152
