""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Apr 09,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,226596,222375,1907477,207333,4584812,5167049,4696946,5283868,1248946,501403,754484,634435,13636282,11799441
DII,37089,53234,85216,2289145,24,46051,0,0,92,87,120389,0,168559,2462768
FII,133230,129207,1663791,1471570,1173761,1411672,934312,1167826,76758,82907,103836,66553,4542119,3873304
Pro,49295,41394,518852,207288,1575592,1586264,1702931,1759342,421570,484309,768657,367718,4635882,4847330
TOTAL,446210,446210,4175336,4175336,7334189,8211035,7334189,8211035,1747366,1068706,1747366,1068706,22982842,22982842
